Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA44,OUT046,-0.757541515
NCJ31,OUT018,0.771176631
FDX37,OUT045,-0.381561929
NCD18,OUT049,1.190649169
FDN40,OUT027,1.090868885
FDL33,OUT017,0.57636233
DRF48,OUT035,0.475099588
FDW08,OUT035,-0.329038392
FDX39,OUT018,0.285975069
FDB38,OUT049,0.341347607
FDY46,OUT018,0.172126893
NCB06,OUT049,0.184027599
FDA34,OUT035,0.309444468
FDA35,OUT045,-0.261140441
FDQ07,OUT035,0.81550854
FDU32,OUT045,-0.15886437
FDU26,OUT013,-0.247458306
FDU13,OUT010,-0.846795808
FDO09,OUT035,1.01518198
FDW03,OUT019,-1.123061915
FDB38,OUT013,0.175006771
FDL26,OUT010,-0.64734148
NCN43,OUT045,-0.127318355
FDH08,OUT045,1.083549419
NCC31,OUT019,-1.083715767
FDH14,OUT035,0.060036241
FDL40,OUT017,-0.378085336
FDD20,OUT035,-0.154074385
NCV53,OUT035,0.930985485
FDD16,OUT045,-0.631329558
FDP24,OUT035,-0.171510544
FDQ25,OUT045,0.30825703
FDM38,OUT035,-0.80906327
NCT18,OUT010,-0.566400417
FDM34,OUT049,-0.071224215
DRH37,OUT010,-0.63136237
NCE07,OUT013,0.076060713
FDG12,OUT013,-0.20643953
FDB59,OUT010,-0.413071642
FDS10,OUT018,0.187855903
FDN21,OUT010,-0.570936876
FDM02,OUT045,-0.550722155
FDO44,OUT049,-0.2663079
NCN17,OUT017,-0.357360451
FDH16,OUT018,-0.559396202
FDL44,OUT046,0.19186172
FDY47,OUT017,-0.188675938
DRI39,OUT046,-0.762537817
NCX54,OUT018,-0.461770459
FDE59,OUT046,-0.935746841
FDO46,OUT045,0.526464541
DRE13,OUT046,-0.480090569
FDW14,OUT013,-0.544166393
FDF35,OUT046,-0.310871882
FDO50,OUT019,-1.13153593
DRF49,OUT017,-0.232570777
FDT60,OUT049,-0.13996074
FDP38,OUT045,-0.852105483
FDA31,OUT027,1.328490613
FDY52,OUT010,-1.083244144
FDD03,OUT027,2.001211517
FDN52,OUT018,-0.57679041
FDU20,OUT010,-0.87896127
FDD22,OUT035,-0.263366145
NCB55,OUT019,-1.146988046
FDN27,OUT045,-0.196909063
FDD16,OUT013,-0.602722295
FDW48,OUT046,-0.564701325
DRN35,OUT045,-0.954290867
FDX25,OUT049,0.416113102
DRD49,OUT049,0.914426984
FDE21,OUT019,-1.110246843
FDN44,OUT035,0.181427169
DRC01,OUT049,-0.861994748
NCK30,OUT046,1.041905105
FDU39,OUT013,-0.764417206
FDB49,OUT013,-0.443496163
FDS12,OUT045,-0.158003702
FDR57,OUT018,-0.100387444
FDX22,OUT027,1.962194775
FDC60,OUT013,-0.484928274
NCE42,OUT049,1.200560887
NCK42,OUT049,1.007709537
DRE01,OUT017,0.87825532
FDE57,OUT018,-0.170054527
DRK59,OUT019,-0.847401457
FDB10,OUT027,2.059051571
FDQ25,OUT046,0.430881519
FDY26,OUT017,0.734382849
FDG28,OUT049,1.127311522
FDM14,OUT049,-0.255805595
NCH29,OUT049,-0.379694566
FDD48,OUT049,-0.211076793
FDC17,OUT045,0.845490256
DRH49,OUT027,-0.187589249
FDN44,OUT018,-0.006746669
FDC29,OUT045,-0.290821078
DRK01,OUT019,-1.120052184
FDD48,OUT017,-0.240782497
FDB59,OUT013,0.729050772
FDY45,OUT010,-0.114165894
FDX60,OUT035,-0.560584524
FDT09,OUT010,-0.814282257
DRB24,OUT018,-0.059930087
FDL13,OUT035,0.987093266
FDN16,OUT035,-0.32293392
FDK57,OUT013,-0.168862305
FDO22,OUT027,-0.035770481
FDC57,OUT010,-0.59592061
FDZ13,OUT027,-0.532920033
FDW27,OUT013,0.20212894
FDX10,OUT049,-0.894860181
FDY08,OUT018,0.025027594
FDA49,OUT017,-0.504555335
FDC32,OUT018,-0.508814271
FDO04,OUT035,-0.796291843
NCZ54,OUT013,0.21736025
FDY40,OUT045,-0.837160643
FDW36,OUT045,-0.308385804
FDE11,OUT017,0.452064003
DRE37,OUT045,0.515513581
NCK19,OUT017,0.557478799
FDT19,OUT035,0.359411419
FDE56,OUT045,-0.720493255
FDZ57,OUT010,-0.861917098
FDB35,OUT035,-0.418774269
FDF09,OUT010,-1.205756121
FDO34,OUT046,0.279654735
FDA55,OUT046,0.924872762
NCM18,OUT035,-0.715158224
FDJ20,OUT019,-1.079344664
DRQ35,OUT019,-1.100583214
FDG02,OUT013,0.6133821
NCU29,OUT018,-0.137385734
FDL27,OUT027,-0.450804357
NCA54,OUT035,0.379984669
FDJ32,OUT035,-0.708498915
FDB21,OUT019,-0.909178768
FDR46,OUT035,0.06337878
FDZ32,OUT046,-0.281743311
DRF36,OUT017,0.584352739
NCU54,OUT017,0.726358603
NCI31,OUT017,-0.951503719
DRA59,OUT035,0.456230908
NCC55,OUT045,-0.92315347
FDE44,OUT018,-0.944856023
NCN26,OUT018,-0.3809213
FDC11,OUT049,-0.46537504
FDV24,OUT035,0.082388993
FDR40,OUT019,-1.154181504
NCQ17,OUT049,0.190229294
FDC46,OUT045,0.480722086
NCM18,OUT046,-0.695521205
FDK16,OUT046,-0.384195678
FDI28,OUT017,-0.56274422
FDS11,OUT018,0.370060848
DRD13,OUT046,-0.687181094
FDL36,OUT035,-0.462541915
FDI27,OUT013,-0.914167984
FDJ53,OUT019,-1.103325135
FDS44,OUT045,1.16203314
FDE28,OUT046,0.821195275
FDQ33,OUT018,-0.063850622
FDB37,OUT017,1.082820183
FDQ31,OUT045,-0.576478422
NCQ05,OUT046,0.100071856
FDE10,OUT013,-0.145600487
FDF38,OUT017,-0.953671686
FDE50,OUT019,-1.002063498
DRG37,OUT010,-0.659320417
NCH06,OUT049,1.121515644
FDY14,OUT045,1.274330966
FDO27,OUT017,-0.394075181
FDQ19,OUT049,1.226771858
FDZ26,OUT019,-0.923852119
FDN51,OUT013,1.31346369
FDK20,OUT035,-0.086900186
FDD40,OUT018,0.175436212
DRI25,OUT018,-0.878055648
FDH56,OUT017,-0.305690668
FDI36,OUT027,1.791238438
DRH11,OUT018,-0.823932677
NCV18,OUT017,-0.511737263
DRI01,OUT049,0.419381394
DRE48,OUT049,0.785773061
FDS51,OUT035,-0.734700693
FDM38,OUT017,-0.880207972
FDB60,OUT027,1.67135292
FDY58,OUT035,0.851744807
FDY22,OUT045,0.095379492
FDF11,OUT027,2.192336187
FDZ51,OUT035,-0.374216983
FDQ45,OUT017,0.459735079
FDF17,OUT035,0.549070518
NCF31,OUT027,1.060519837
FDA37,OUT013,-0.21741978
FDO51,OUT046,-0.863908788
FDF34,OUT013,0.637917428
FDD57,OUT018,-0.551989289
FDO37,OUT046,0.839440476
FDR49,OUT049,-0.798787207
FDS39,OUT049,0.096958586
FDI48,OUT027,-0.491479884
DRM35,OUT049,0.411906577
FDV57,OUT035,0.473517267
FDZ55,OUT013,0.261292893
FDI28,OUT035,-0.572627869
FDS21,OUT045,-0.74957781
FDT34,OUT013,-0.29845681
DRI25,OUT035,-0.785199501
FDT47,OUT010,-0.968860768
DRH39,OUT045,-0.590996265
NCD54,OUT045,0.073953613
FDU16,OUT027,0.014164523
NCW29,OUT045,-0.084296219
FDV25,OUT027,1.98742205
FDM56,OUT035,-0.269897422
FDZ04,OUT027,-0.375184202
FDG59,OUT019,-1.231191141
FDI56,OUT045,-0.45106932
FDS33,OUT035,-0.459949638
FDC23,OUT049,0.50402081
FDT11,OUT049,0.524646324
FDG17,OUT045,1.109317142
FDZ44,OUT045,-0.20852534
FDJ52,OUT013,0.264015978
DRI23,OUT046,0.193424468
DRE15,OUT010,-1.003155603
NCF07,OUT013,-0.365171517
NCR29,OUT049,-0.777918812
FDE44,OUT019,-1.115559595
FDT23,OUT035,-0.553136115
NCG06,OUT017,1.348203571
NCU41,OUT010,-0.521063239
FDH46,OUT017,-0.417891204
FDV31,OUT013,0.403384779
NCT41,OUT027,1.011821125
FDE22,OUT027,1.178136747
FDC26,OUT045,-0.262139317
DRF51,OUT017,-0.96852843
NCY53,OUT019,-1.10466752
FDY21,OUT017,0.536375064
FDL27,OUT013,-0.706837299
FDZ34,OUT049,0.572035902
NCF43,OUT010,-0.708465194
FDC21,OUT035,-0.25478989
FDL26,OUT013,0.170861718
FDT25,OUT010,-0.793161794
NCR30,OUT046,-0.599109214
DRL23,OUT019,-1.120467938
NCR05,OUT049,0.656820324
NCE19,OUT018,-0.83330533
FDY07,OUT035,-0.865199904
FDB10,OUT017,1.150162872
FDP57,OUT013,-0.33183152
FDU48,OUT019,-1.097282787
FDH48,OUT035,-0.498948715
FDO33,OUT035,-0.212933005
NCU29,OUT045,0.110689209
FDW35,OUT046,-0.892058437
FDH05,OUT010,-0.305556134
FDP26,OUT049,-0.279169971
DRG27,OUT035,-0.875043852
FDQ33,OUT046,0.128899711
FDH20,OUT010,-0.958632553
FDV14,OUT046,-0.460558252
DRD01,OUT046,-0.796758633
NCI17,OUT049,-0.364281828
FDF39,OUT010,-0.121106686
FDX37,OUT046,-0.356920991
NCX17,OUT035,0.866632818
FDN03,OUT013,1.235410294
NCS41,OUT010,-0.557321666
FDH34,OUT045,0.511462018
NCX53,OUT018,-0.147395422
FDY31,OUT046,0.085201451
FDD20,OUT017,-0.111438379
FDE51,OUT045,-0.925011126
FDV27,OUT046,-0.472897946
FDF16,OUT035,0.095261458
FDZ02,OUT049,-0.47084595
NCK05,OUT045,-0.708118939
FDM12,OUT027,1.699969391
NCA05,OUT018,-0.091952016
FDX33,OUT045,0.188113996
FDM25,OUT049,0.516495121
FDE41,OUT018,-0.630674269
FDW14,OUT045,-0.546987117
NCD30,OUT046,-0.406531658
FDB23,OUT010,-0.272149886
FDF45,OUT046,-0.722408689
FDW20,OUT017,-0.129821133
FDF47,OUT045,0.853086608
NCR05,OUT019,-1.042368411
DRB01,OUT046,0.471563302
FDE36,OUT013,0.188052218
FDU56,OUT049,0.527311958
FDB23,OUT049,1.074224227
FDN48,OUT049,-0.463605302
FDS43,OUT013,0.540919885
NCN05,OUT013,0.532886364
NCL53,OUT049,0.456211173
FDL56,OUT046,-0.480204705
FDH17,OUT018,-0.554592795
FDP37,OUT046,-0.121745049
FDG09,OUT019,-1.065002006
FDA55,OUT045,0.812444865
FDX31,OUT049,1.150568406
FDJ41,OUT045,1.384165638
DRC24,OUT045,0.19774995
FDQ21,OUT035,-0.157415281
NCT54,OUT045,-0.411405623
FDH08,OUT049,1.152658997
FDY38,OUT018,0.712078875
DRM11,OUT010,-0.200453411
FDG32,OUT049,0.797086015
NCH18,OUT046,0.991323086
FDI20,OUT035,0.688741394
FDA33,OUT018,-0.121398798
FDN45,OUT013,0.843386727
FDT45,OUT010,-1.052726156
FDR32,OUT035,0.90454916
FDA48,OUT017,0.823073526
FDN23,OUT017,-0.025369485
NCR18,OUT035,-0.884589075
FDD45,OUT046,-0.411588548
FDI22,OUT018,0.380031599
FDT09,OUT013,-0.049498418
DRC24,OUT027,1.069320315
FDT39,OUT046,0.188929539
FDX28,OUT045,-0.369412343
FDA50,OUT018,-0.506722953
FDT33,OUT027,1.419291562
FDQ60,OUT049,-0.227321556
NCM19,OUT018,-0.4006167
FDF40,OUT046,1.176830418
NCI30,OUT035,0.987841924
FDK34,OUT049,1.161529534
FDA38,OUT027,2.156698199
FDT02,OUT045,-0.947127507
FDC11,OUT017,-0.481621123
FDD08,OUT046,-0.913006107
NCS29,OUT046,1.105116284
DRI03,OUT010,-0.561838306
FDK48,OUT035,-0.616354612
FDM52,OUT049,0.173258868
FDP49,OUT035,-0.775401706
DRA24,OUT046,0.324558418
NCJ43,OUT049,0.438935315
FDE11,OUT045,0.453121507
FDP01,OUT049,0.081513058
FDQ59,OUT018,-0.64467691
FDA43,OUT019,-1.039001825
FDL14,OUT017,0.098304144
FDV50,OUT010,-0.774331577
FDT01,OUT027,1.545715063
NCC42,OUT035,0.010282492
FDO28,OUT046,-0.184700173
FDD32,OUT019,-1.161665274
FDV45,OUT035,0.448167464
NCW17,OUT019,-1.101586565
NCJ17,OUT027,0.005670242
NCF18,OUT049,0.520409868
FDP01,OUT045,0.05275818
FDH24,OUT045,0.214337492
FDI38,OUT027,1.956745416
FDX03,OUT035,-0.892580571
FDY28,OUT046,0.660399757
FDN34,OUT018,-0.012348961
FDJ02,OUT045,0.051766702
FDW40,OUT019,-1.054421025
FDX03,OUT017,-0.952622927
FDE17,OUT027,1.149731699
FDT58,OUT046,0.277455106
FDI38,OUT013,0.752859001
FDW22,OUT035,0.942235425
FDS15,OUT027,0.414309286
NCX06,OUT013,0.508799452
DRK47,OUT035,0.862186089
FDC23,OUT027,1.44179015
FDM56,OUT010,-0.831034028
FDP21,OUT046,0.605816467
FDP58,OUT046,0.719657076
FDA27,OUT019,-0.820552346
FDK41,OUT019,-1.164530752
NCH42,OUT046,0.864459412
FDG29,OUT045,-0.89816954
FDW15,OUT018,-0.151422161
FDD28,OUT018,-0.830592457
FDQ37,OUT049,0.556486484
FDC23,OUT035,0.362938498
FDV13,OUT035,-0.444342407
FDK33,OUT046,0.668212166
FDO33,OUT013,-0.240346822
FDN21,OUT017,0.231034486
NCW06,OUT027,1.656009233
FDI38,OUT035,0.790027824
FDC21,OUT027,0.406963084
NCS05,OUT046,-0.060689851
NCN53,OUT049,-0.942097398
FDV40,OUT010,-1.019503842
FDG60,OUT017,1.010885174
NCY30,OUT027,1.521365618
FDM40,OUT045,0.023783287
NCO30,OUT046,0.391271443
FDK10,OUT046,0.499654569
FDM36,OUT045,0.254980678
FDN10,OUT013,-0.21163171
FDM46,OUT018,-0.568961485
FDX50,OUT049,-0.275541989
FDP33,OUT045,1.140875992
FDO12,OUT045,0.680995241
FDC28,OUT013,-0.280648115
FDO31,OUT045,-0.606106874
FDX45,OUT035,0.158783888
FDV21,OUT049,-0.115265943
FDH04,OUT049,-0.452430722
NCG54,OUT013,0.308766334
FDO13,OUT046,0.22858473
FDA09,OUT027,1.444406584
FDC38,OUT017,-0.028673471
NCO42,OUT046,0.044259865
FDL45,OUT049,-0.128269646
NCK31,OUT013,-0.821238568
FDM39,OUT017,0.422543176
FDC22,OUT010,-0.506081428
FDF46,OUT046,-0.214140461
FDQ37,OUT045,0.546083256
FDH41,OUT010,-0.386460319
FDQ04,OUT046,-0.892120038
NCQ02,OUT027,1.569847275
FDJ57,OUT027,1.699926788
NCE07,OUT049,0.100545679
FDE56,OUT013,-0.733065991
FDI20,OUT049,0.844623031
FDK36,OUT018,-0.98432688
FDP08,OUT027,1.673383057
FDF44,OUT017,-0.163549169
NCU53,OUT017,0.304883215
FDF47,OUT035,0.804584191
FDS55,OUT010,-0.6629098
FDZ52,OUT010,-0.852197108
FDL04,OUT018,-0.420828936
NCM26,OUT035,0.125590058
FDX43,OUT049,0.456889251
FDP52,OUT049,0.908536919
DRK49,OUT045,-0.913029886
FDE38,OUT013,0.281360972
DRF13,OUT035,0.057162552
FDK41,OUT010,-1.034702962
FDJ04,OUT027,0.54765142
FDZ44,OUT018,-0.351916141
FDS11,OUT013,0.844634433
FDA55,OUT049,0.903413837
NCW53,OUT046,0.520706161
FDB49,OUT027,0.287199123
FDD23,OUT017,0.435707764
NCV42,OUT045,-0.282725682
NCZ29,OUT018,-0.263965304
FDQ26,OUT013,-0.826405611
FDV08,OUT017,-0.919752377
FDC53,OUT049,-0.339462949
FDV58,OUT010,-0.506368323
NCP02,OUT019,-1.177878652
DRI37,OUT045,-0.754010693
FDQ12,OUT049,1.083132849
FDE33,OUT046,-0.580634685
FDX27,OUT045,-0.439954201
FDM22,OUT017,-0.875233887
NCH30,OUT019,-1.105709081
FDC04,OUT017,1.139312107
FDO38,OUT046,-0.546031303
FDV52,OUT027,0.530237847
FDB32,OUT013,-0.430859706
FDV43,OUT018,-0.904928517
FDI24,OUT018,0.12588824
FDR40,OUT017,-0.562783813
FDW02,OUT049,-0.190183012
FDE44,OUT049,-0.818637485
FDL38,OUT046,-0.431328135
NCT54,OUT010,-0.917770109
DRJ39,OUT010,-0.363924099
FDW55,OUT049,1.273570901
DRF13,OUT019,-1.095673782
NCW17,OUT049,-0.036220548
FDP13,OUT035,-0.901228783
FDS08,OUT018,0.082087378
NCP17,OUT035,-0.709117538
NCO53,OUT035,0.325935724
FDH19,OUT045,0.390480463
FDJ04,OUT017,-0.162999987
FDG10,OUT049,-0.762355163
FDA40,OUT010,-0.914923013
FDI53,OUT045,0.252060109
FDU09,OUT010,-1.106531135
FDK60,OUT045,-0.439432726
FDR43,OUT017,-0.977541345
FDW22,OUT017,0.848454949
DRP47,OUT010,-0.396352061
DRG48,OUT010,-0.693711746
FDA14,OUT035,0.071253593
FDU49,OUT013,-0.543230848
FDK28,OUT045,1.226893383
FDT19,OUT046,0.347674982
NCQ42,OUT045,-0.134277859
FDD03,OUT045,0.987263171
NCM53,OUT013,-0.301137853
NCX53,OUT045,0.045961903
FDV14,OUT027,-0.039525319
NCZ54,OUT017,0.227716383
FDB39,OUT013,-0.793355345
DRC24,OUT046,0.133370968
FDY36,OUT013,-0.618790671
FDN01,OUT035,0.330140861
DRH25,OUT046,-0.801733119
FDV08,OUT046,-0.867576652
NCP53,OUT049,1.191981777
FDU52,OUT010,-0.599465168
NCI42,OUT045,0.812706363
FDZ14,OUT035,-0.136164987
FDF11,OUT046,1.110910999
FDQ13,OUT018,-0.651924062
FDO32,OUT010,-1.167011109
DRJ37,OUT018,-0.076350135
FDY43,OUT046,0.285402245
NCT41,OUT017,0.143549101
NCV17,OUT045,-0.02649718
FDM04,OUT027,-0.471895796
DRB48,OUT018,-1.020563525
FDM24,OUT013,0.055175324
FDT37,OUT049,1.330664567
NCO05,OUT010,-0.88258284
FDL13,OUT046,1.007161713
FDL15,OUT017,0.145037947
FDB11,OUT018,0.441859861
FDL14,OUT019,-1.087605974
FDY10,OUT019,-1.103928187
FDJ40,OUT049,-0.350604711
NCW18,OUT046,0.924712676
NCY06,OUT013,-0.099686587
DRE13,OUT018,-0.636613139
FDA26,OUT045,0.721682411
NCE19,OUT010,-1.097593923
FDE33,OUT035,-0.543421951
DRL59,OUT027,-0.577918241
FDY07,OUT046,-0.853856203
FDF57,OUT018,0.000291336
FDM58,OUT035,-0.251770193
FDP26,OUT027,0.157585328
FDY32,OUT046,0.251377422
FDD51,OUT010,-1.153617088
FDU22,OUT018,-0.313424651
FDZ49,OUT018,0.71685721
NCI42,OUT017,0.82569276
FDT04,OUT027,-0.633040772
NCU41,OUT045,0.553037127
FDS56,OUT045,1.278231178
NCN42,OUT017,0.120711448
FDK34,OUT046,0.932426635
FDB03,OUT017,0.878054973
DRJ25,OUT035,-0.817288206
FDT25,OUT027,0.592954456
FDN20,OUT013,0.336187426
FDP09,OUT013,0.846873579
FDM20,OUT019,-0.929339824
NCG55,OUT046,-0.231490267
NCP14,OUT045,-0.312727241
NCH06,OUT046,0.982391301
FDV52,OUT013,-0.210851222
NCL07,OUT035,-0.908197607
DRJ11,OUT027,1.59554896
DRO59,OUT013,-0.614837251
FDW15,OUT010,-0.763423964
NCQ30,OUT035,-0.16998347
NCN54,OUT019,-1.16541379
FDY01,OUT027,0.447312075
FDX39,OUT035,0.81521524
FDH53,OUT027,0.001445879
FDA57,OUT035,-0.898172179
NCC07,OUT010,-0.86789033
FDU28,OUT013,0.423188343
FDK36,OUT010,-1.1488415
FDR36,OUT018,-0.950932354
NCQ17,OUT035,0.155432846
FDS28,OUT019,-1.204398838
FDE08,OUT045,0.095465837
FDU22,OUT046,-0.17106657
FDG41,OUT045,-0.353974532
FDO31,OUT010,-1.036642413
FDM21,OUT019,-0.887039427
FDU40,OUT017,0.596506697
FDV36,OUT018,-0.291940728
FDT10,OUT027,-0.393750946
FDX38,OUT045,-0.910930673
NCU30,OUT027,1.236266603
NCV06,OUT049,0.761283445
FDT16,OUT035,1.261910344
NCP41,OUT027,0.272873512
FDZ56,OUT017,0.341094156
FDC22,OUT035,0.518618944
FDU10,OUT035,-0.950061859
FDS46,OUT045,-0.288074405
FDO08,OUT049,0.224386612
NCV42,OUT018,-0.427505491
FDP33,OUT035,1.024475718
FDJ12,OUT046,0.763657866
FDH04,OUT045,-0.502541341
NCU54,OUT013,0.739480627
FDO36,OUT010,-0.535955561
FDT37,OUT027,2.235567233
FDD14,OUT010,-0.738739027
FDA16,OUT013,0.92863461
NCS42,OUT019,-1.124315497
FDP10,OUT019,-1.146817778
FDQ28,OUT049,0.069002952
FDK57,OUT010,-0.797193872
FDK02,OUT013,-0.180749932
FDW47,OUT018,-0.329145049
NCC42,OUT018,-0.184639766
FDQ37,OUT018,0.263857644
FDL40,OUT046,-0.41573598
DRE13,OUT010,-0.941755505
FDQ34,OUT027,0.245254214
NCB54,OUT046,-0.097629425
FDS48,OUT049,0.231481002
FDO15,OUT045,-0.650536647
NCT30,OUT013,-0.859445817
FDU49,OUT027,0.04031945
FDE21,OUT046,-0.227167599
FDS49,OUT019,-1.147138972
FDT38,OUT027,-0.02453302
FDZ01,OUT045,-0.375558622
FDC41,OUT035,-0.578279278
DRG13,OUT010,-0.645506788
NCZ42,OUT018,0.61197105
NCM07,OUT045,-0.523786867
NCV17,OUT018,-0.246647045
DRK39,OUT035,-0.532347195
FDS37,OUT018,-0.38764161
FDV12,OUT019,-1.132230104
NCG19,OUT018,0.740382703
FDS51,OUT013,-0.730335712
NCO14,OUT046,-0.885830161
FDC38,OUT046,-0.041631311
FDN15,OUT046,0.000530381
NCH42,OUT013,1.012647053
FDQ22,OUT046,-0.931042661
FDC05,OUT013,0.501415732
FDZ31,OUT013,0.490798988
DRJ23,OUT049,0.605161702
FDC52,OUT035,0.215591336
DRD12,OUT010,-0.908530994
FDV55,OUT017,0.067009563
FDD32,OUT046,-0.526337348
FDR01,OUT049,0.635575629
FDY08,OUT019,-1.092933916
FDQ45,OUT045,0.522307986
DRN11,OUT027,0.806816403
NCS05,OUT018,-0.220080603
FDY32,OUT035,0.231429042
NCD31,OUT045,0.313345709
NCE06,OUT049,0.215919701
NCP14,OUT046,-0.330711816
NCF18,OUT019,-1.009818095
FDF14,OUT018,-0.084845324
FDB22,OUT017,0.177902815
NCH54,OUT049,0.200112447
FDU27,OUT035,-0.810667046
FDS58,OUT027,1.274559194
NCU29,OUT035,0.049790569
FDJ57,OUT013,0.475348867
FDL56,OUT049,-0.483095311
FDH60,OUT035,0.600201907
FDN24,OUT018,-0.837431964
FDD02,OUT017,-0.155735052
FDP15,OUT017,1.183270178
FDB28,OUT027,1.662665535
DRC49,OUT045,0.054165581
NCG30,OUT018,-0.271640828
FDJ14,OUT049,-0.644575681
FDL52,OUT045,-0.998363733
NCG19,OUT027,1.754383347
NCN41,OUT035,-0.141978735
FDW22,OUT013,0.888498942
FDI02,OUT013,-0.275929162
FDV51,OUT045,0.291220258
FDV48,OUT046,-0.550072845
NCL17,OUT019,-1.090251607
FDP46,OUT045,-0.466921138
FDU10,OUT045,-1.008173029
FDT37,OUT010,-0.142504826
FDI27,OUT035,-0.87164748
FDN51,OUT046,1.27832902
FDW07,OUT035,-0.469313455
FDN45,OUT049,0.846476657
DRN37,OUT027,1.214561973
DRF48,OUT049,0.553462111
FDP38,OUT019,-1.207591953
NCX18,OUT027,1.686379318
FDK45,OUT018,-0.38493564
FDZ37,OUT049,-0.519250739
FDS50,OUT018,0.443961662
NCR54,OUT018,0.28014047
NCS17,OUT035,-0.408550966
FDV31,OUT046,0.383031355
DRE27,OUT017,-0.394680777
FDN60,OUT013,0.214476947
FDK26,OUT013,0.436700417
FDX37,OUT018,-0.481628916
FDW31,OUT046,0.667006445
FDX26,OUT018,0.182944811
DRL49,OUT019,-1.093536004
FDU49,OUT017,-0.557118133
FDY58,OUT046,0.849972744
FDN03,OUT045,1.211812892
NCV06,OUT010,-0.379715055
FDH53,OUT045,-0.574187667
FDG31,OUT018,-0.795688001
NCC06,OUT045,-0.088065966
FDS13,OUT049,1.133638257
FDP16,OUT035,1.002549164
FDA35,OUT013,-0.256407387
DRP47,OUT018,0.821481367
FDY28,OUT010,-0.304884327
FDY20,OUT035,-0.441855221
NCH30,OUT017,-0.266933305
NCR29,OUT019,-1.176460528
NCP05,OUT013,0.16126542
NCF30,OUT019,-1.124535811
FDA08,OUT035,0.36378862
FDN51,OUT027,2.313858631
FDH12,OUT046,-0.292490024
FDY39,OUT017,0.371332313
NCO53,OUT045,0.407346006
FDB40,OUT046,0.154747805
FDH02,OUT049,-0.492257884
FDY11,OUT027,-0.296378026
FDQ09,OUT019,-1.10435124
FDP16,OUT013,1.210627083
NCF55,OUT018,-1.085074585
FDY09,OUT027,1.429858373
FDY39,OUT045,0.370511768
NCU53,OUT049,0.29826073
NCT41,OUT049,0.141770105
FDJ45,OUT046,-0.933321285
FDR28,OUT013,0.209074884
FDN08,OUT013,-0.257516483
FDJ07,OUT049,-0.169123491
FDZ09,OUT027,1.225784122
FDQ14,OUT017,0.115146924
FDY12,OUT027,-0.52531743
FDK57,OUT046,-0.164679971
FDD20,OUT049,-0.070953834
FDS36,OUT018,-0.442473195
FDI40,OUT049,-0.370458783
FDJ40,OUT045,-0.353485238
FDE08,OUT013,0.084131258
DRK01,OUT013,-0.414448895
FDC58,OUT049,-0.891935871
FDE50,OUT046,0.599429733
FDX48,OUT035,0.203707212
DRM35,OUT018,0.115437066
FDG41,OUT013,-0.361509572
FDB52,OUT046,1.066413468
FDV19,OUT045,0.136434138
DRG48,OUT017,0.088397008
FDI26,OUT013,0.461843106
FDU11,OUT019,-1.108445531
FDF59,OUT019,-1.097552558
FDR07,OUT049,-0.40882727
NCE06,OUT017,0.235398792
FDE10,OUT046,-0.031025317
NCO55,OUT046,-0.273649317
FDZ13,OUT013,-0.810980183
FDT50,OUT017,-0.431003688
FDH12,OUT010,-0.847567705
FDD21,OUT045,-0.278079165
NCM05,OUT013,1.29717182
FDK04,OUT013,-0.745249756
FDN33,OUT017,-0.412904715
NCM18,OUT010,-1.034963932
DRC25,OUT049,-0.514095506
FDT47,OUT017,-0.45736419
FDD45,OUT027,0.188688996
NCD07,OUT018,-0.378572125
NCY54,OUT010,-0.779882921
FDL12,OUT049,-0.776835173
FDL02,OUT017,-0.35822429
FDC60,OUT035,-0.443243086
FDR37,OUT017,0.337570668
FDY16,OUT017,0.518431132
FDU26,OUT045,-0.256102471
FDN24,OUT013,-0.789198012
FDH44,OUT013,0.055616631
FDE23,OUT010,-1.166429221
FDW60,OUT017,0.372251221
FDQ55,OUT049,-0.203773039
FDV32,OUT027,-0.33055041
FDV03,OUT010,-0.659995144
FDY14,OUT010,-0.183285187
NCL55,OUT027,2.154190053
DRF25,OUT017,-0.935657041
FDX03,OUT046,-0.893514284
FDF40,OUT045,1.181380635
FDX24,OUT010,-0.942879252
FDA25,OUT049,-0.44192452
FDH21,OUT018,-0.028188362
FDB47,OUT010,-0.414274463
FDT34,OUT019,-1.071187954
FDS39,OUT010,-0.726106981
NCU05,OUT046,-0.561430003
FDE02,OUT049,-0.420218301
FDL25,OUT035,-0.431717376
FDC50,OUT049,-0.411825383
FDZ32,OUT049,-0.370678071
FDV14,OUT045,-0.504321216
FDR07,OUT045,-0.398139943
FDB26,OUT049,-0.847747229
NCR50,OUT045,0.1774984
FDP01,OUT018,-0.117117054
FDH57,OUT045,-0.079488555
FDM60,OUT027,-0.660381706
FDA45,OUT017,0.442441461
FDU55,OUT017,1.329952698
FDH40,OUT035,-0.519188668
FDG40,OUT019,-1.245574865
FDT12,OUT049,0.913181262
DRL59,OUT045,-0.811677076
FDT47,OUT018,-0.537655421
FDI60,OUT017,-0.756780194
DRF51,OUT027,-0.629711493
NCK31,OUT049,-0.82789344
FDB08,OUT045,0.238348836
FDM44,OUT035,-0.350260547
FDD46,OUT018,-0.001172114
FDR27,OUT019,-1.070080459
FDV56,OUT010,-0.903944619
